#twotheta, yobs, ycal, bkg, diff
1.678000e+001,8.030000e+002,8.032326e+002,7.757540e+002,-2.326181e-001
1.680000e+001,8.380000e+002,8.037245e+002,7.760833e+002,3.427549e+001
1.682000e+001,8.690000e+002,8.042177e+002,7.764124e+002,6.478231e+001
1.684000e+001,8.360000e+002,8.047122e+002,7.767415e+002,3.128782e+001
1.686000e+001,8.500000e+002,8.052080e+002,7.770704e+002,4.479202e+001
1.688000e+001,8.440000e+002,8.057051e+002,7.773992e+002,3.829488e+001
1.690000e+001,8.470000e+002,8.062036e+002,7.777280e+002,4.079639e+001
1.692000e+001,8.420000e+002,8.067035e+002,7.780566e+002,3.529654e+001
1.694000e+001,8.630000e+002,8.072047e+002,7.783851e+002,5.579531e+001
1.696000e+001,8.950000e+002,8.077073e+002,7.787135e+002,8.729268e+001
1.698000e+001,8.080000e+002,8.082114e+002,7.790418e+002,-2.113581e-001
1.700000e+001,8.680000e+002,8.087168e+002,7.793700e+002,5.928318e+001
1.702000e+001,8.570000e+002,8.092237e+002,7.796980e+002,4.777627e+001
1.704000e+001,8.200000e+002,8.097321e+002,7.800260e+002,1.026791e+001
1.706000e+001,8.320000e+002,8.102419e+002,7.803539e+002,2.175808e+001
1.708000e+001,8.710000e+002,8.107533e+002,7.806816e+002,6.024675e+001
1.710000e+001,8.380000e+002,8.112661e+002,7.810093e+002,2.673392e+001
1.712000e+001,8.700000e+002,8.117804e+002,7.813368e+002,5.821956e+001
1.714000e+001,8.510000e+002,8.122963e+002,7.816642e+002,3.870367e+001
1.716000e+001,8.600000e+002,8.128138e+002,7.819916e+002,4.718622e+001
1.718000e+001,8.500000e+002,8.133328e+002,7.823188e+002,3.666720e+001
1.720000e+001,8.860000e+002,8.138534e+002,7.826459e+002,7.214659e+001
1.722000e+001,8.780000e+002,8.143756e+002,7.829729e+002,6.362438e+001
1.724000e+001,8.800000e+002,8.148995e+002,7.832998e+002,6.510054e+001
1.726000e+001,8.030000e+002,8.154249e+002,7.836266e+002,-1.242494e+001
1.728000e+001,8.440000e+002,8.159521e+002,7.839533e+002,2.804793e+001
1.730000e+001,8.490000e+002,8.164809e+002,7.842799e+002,3.251913e+001
1.732000e+001,9.050000e+002,8.170114e+002,7.846063e+002,8.798863e+001
1.734000e+001,8.550000e+002,8.175436e+002,7.849327e+002,3.745643e+001
1.736000e+001,8.420000e+002,8.180775e+002,7.852590e+002,2.392250e+001
1.738000e+001,8.610000e+002,8.186132e+002,7.855851e+002,4.238683e+001
1.740000e+001,7.860000e+002,8.191506e+002,7.859111e+002,-3.315060e+001
1.742000e+001,8.250000e+002,8.196898e+002,7.862371e+002,5.310192e+000
1.744000e+001,8.590000e+002,8.202308e+002,7.865629e+002,3.876919e+001
1.746000e+001,8.610000e+002,8.207736e+002,7.868886e+002,4.022638e+001
1.748000e+001,8.850000e+002,8.213183e+002,7.872142e+002,6.368174e+001
1.750000e+001,8.540000e+002,8.218647e+002,7.875397e+002,3.213526e+001
1.752000e+001,8.690000e+002,8.224131e+002,7.878651e+002,4.658691e+001
1.754000e+001,8.550000e+002,8.229633e+002,7.881904e+002,3.203668e+001
1.756000e+001,8.730000e+002,8.235154e+002,7.885156e+002,4.948456e+001
1.758000e+001,8.080000e+002,8.240695e+002,7.888407e+002,-1.606948e+001
1.760000e+001,8.880000e+002,8.246255e+002,7.891656e+002,6.337455e+001
1.762000e+001,9.020000e+002,8.251834e+002,7.894905e+002,7.681663e+001
1.764000e+001,8.520000e+002,8.257432e+002,7.898153e+002,2.625675e+001
1.766000e+001,8.480000e+002,8.263051e+002,7.901399e+002,2.169489e+001
1.768000e+001,8.380000e+002,8.268690e+002,7.904644e+002,1.113103e+001
1.770000e+001,9.060000e+002,8.274348e+002,7.907889e+002,7.856515e+001
1.772000e+001,9.060000e+002,8.280028e+002,7.911132e+002,7.799725e+001
1.774000e+001,8.400000e+002,8.285727e+002,7.914374e+002,1.142730e+001
1.776000e+001,8.170000e+002,8.291447e+002,7.917615e+002,-1.214471e+001
1.778000e+001,8.510000e+002,8.297188e+002,7.920855e+002,2.128120e+001
1.780000e+001,8.680000e+002,8.302950e+002,7.924094e+002,3.770502e+001
1.782000e+001,8.000000e+002,8.308733e+002,7.927332e+002,-3.087327e+001
1.784000e+001,8.330000e+002,8.314537e+002,7.930569e+002,1.546319e+000
1.786000e+001,8.950000e+002,8.320362e+002,7.933805e+002,6.296377e+001
1.788000e+001,8.890000e+002,8.326209e+002,7.937039e+002,5.637907e+001
1.790000e+001,9.020000e+002,8.332078e+002,7.940273e+002,6.879221e+001
1.792000e+001,8.470000e+002,8.337968e+002,7.943505e+002,1.320317e+001
1.794000e+001,8.880000e+002,8.343881e+002,7.946737e+002,5.361194e+001
1.796000e+001,8.420000e+002,8.349815e+002,7.949967e+002,7.018509e+000
1.798000e+001,8.670000e+002,8.355771e+002,7.953196e+002,3.142286e+001
1.800000e+001,8.680000e+002,8.361750e+002,7.956425e+002,3.182498e+001
1.802000e+001,8.660000e+002,8.367751e+002,7.959652e+002,2.922487e+001
1.804000e+001,8.980000e+002,8.373775e+002,7.962878e+002,6.062251e+001
1.806000e+001,9.050000e+002,8.379821e+002,7.966103e+002,6.701788e+001
1.808000e+001,9.300000e+002,8.385890e+002,7.969327e+002,9.141099e+001
1.810000e+001,8.780000e+002,8.391982e+002,7.972550e+002,3.880182e+001
1.812000e+001,9.210000e+002,8.398096e+002,7.975771e+002,8.119037e+001
1.814000e+001,8.530000e+002,8.404234e+002,7.978992e+002,1.257662e+001
1.816000e+001,8.620000e+002,8.410394e+002,7.982212e+002,2.096057e+001
1.818000e+001,8.750000e+002,8.416578e+002,7.985430e+002,3.334222e+001
1.820000e+001,8.810000e+002,8.422785e+002,7.988648e+002,3.872155e+001
1.822000e+001,8.920000e+002,8.429014e+002,7.991864e+002,4.909856e+001
1.824000e+001,9.060000e+002,8.435267e+002,7.995079e+002,6.247326e+001
1.826000e+001,8.800000e+002,8.441544e+002,7.998294e+002,3.584563e+001
1.828000e+001,9.190000e+002,8.447843e+002,8.001507e+002,7.421567e+001
1.830000e+001,8.290000e+002,8.454166e+002,8.004719e+002,-1.641661e+001
1.832000e+001,8.970000e+002,8.460512e+002,8.007930e+002,5.094877e+001
1.834000e+001,8.570000e+002,8.466882e+002,8.011140e+002,1.031183e+001
1.836000e+001,8.350000e+002,8.473274e+002,8.014349e+002,-1.232743e+001
1.838000e+001,8.750000e+002,8.479690e+002,8.017557e+002,2.703097e+001
1.840000e+001,8.630000e+002,8.486129e+002,8.020764e+002,1.438706e+001
1.842000e+001,9.200000e+002,8.492592e+002,8.023969e+002,7.074084e+001
1.844000e+001,9.000000e+002,8.499077e+002,8.027174e+002,5.009231e+001
1.846000e+001,9.020000e+002,8.505585e+002,8.030377e+002,5.144147e+001
1.848000e+001,8.850000e+002,8.512117e+002,8.033580e+002,3.378834e+001
1.850000e+001,9.000000e+002,8.518671e+002,8.036781e+002,4.813293e+001
1.852000e+001,8.540000e+002,8.525248e+002,8.039982e+002,1.475241e+000
1.854000e+001,8.950000e+002,8.531847e+002,8.043181e+002,4.181529e+001
1.856000e+001,9.500000e+002,8.538469e+002,8.046379e+002,9.615310e+001
1.858000e+001,9.300000e+002,8.545113e+002,8.049576e+002,7.548867e+001
1.860000e+001,8.890000e+002,8.551780e+002,8.052772e+002,3.382203e+001
1.862000e+001,8.620000e+002,8.558468e+002,8.055967e+002,6.153191e+000
1.864000e+001,8.730000e+002,8.565178e+002,8.059161e+002,1.648217e+001
1.866000e+001,9.260000e+002,8.571910e+002,8.062354e+002,6.880900e+001
1.868000e+001,9.300000e+002,8.578663e+002,8.065546e+002,7.213368e+001
1.870000e+001,9.150000e+002,8.585437e+002,8.068736e+002,5.645626e+001
1.872000e+001,9.050000e+002,8.592232e+002,8.071926e+002,4.577675e+001
1.874000e+001,8.610000e+002,8.599048e+002,8.075114e+002,1.095185e+000
1.876000e+001,9.150000e+002,8.605884e+002,8.078302e+002,5.441159e+001
1.878000e+001,8.820000e+002,8.612740e+002,8.081488e+002,2.072599e+001
1.880000e+001,8.860000e+002,8.619616e+002,8.084673e+002,2.403843e+001
1.882000e+001,9.030000e+002,8.626511e+002,8.087858e+002,4.034894e+001
1.884000e+001,9.200000e+002,8.633424e+002,8.091041e+002,5.665755e+001
1.886000e+001,9.340000e+002,8.640357e+002,8.094223e+002,6.996430e+001
1.888000e+001,8.950000e+002,8.647308e+002,8.097404e+002,3.026924e+001
1.890000e+001,9.330000e+002,8.654276e+002,8.100584e+002,6.757239e+001
1.892000e+001,9.760000e+002,8.661262e+002,8.103763e+002,1.098738e+002
1.894000e+001,9.470000e+002,8.668265e+002,8.106941e+002,8.017355e+001
1.896000e+001,9.020000e+002,8.675284e+002,8.110117e+002,3.447164e+001
1.898000e+001,9.360000e+002,8.682319e+002,8.113293e+002,6.776814e+001
1.900000e+001,8.880000e+002,8.689369e+002,8.116467e+002,1.906310e+001
1.902000e+001,9.740000e+002,8.696434e+002,8.119641e+002,1.043566e+002
1.904000e+001,9.040000e+002,8.703514e+002,8.122813e+002,3.364860e+001
1.906000e+001,9.040000e+002,8.710607e+002,8.125985e+002,3.293926e+001
1.908000e+001,8.660000e+002,8.717714e+002,8.129155e+002,-5.771400e+000
1.910000e+001,9.020000e+002,8.724833e+002,8.132324e+002,2.951668e+001
1.912000e+001,9.230000e+002,8.731964e+002,8.135492e+002,4.980357e+001
1.914000e+001,8.960000e+002,8.739107e+002,8.138659e+002,2.208932e+001
1.916000e+001,8.670000e+002,8.746260e+002,8.141825e+002,-7.625994e+000
1.918000e+001,9.130000e+002,8.753423e+002,8.144990e+002,3.765770e+001
1.920000e+001,8.940000e+002,8.760595e+002,8.148154e+002,1.794046e+001
1.922000e+001,9.180000e+002,8.767776e+002,8.151317e+002,4.122237e+001
1.924000e+001,8.830000e+002,8.774965e+002,8.154479e+002,5.503491e+000
1.926000e+001,9.560000e+002,8.782161e+002,8.157639e+002,7.778391e+001
1.928000e+001,9.030000e+002,8.789363e+002,8.160799e+002,2.406370e+001
1.930000e+001,9.170000e+002,8.796571e+002,8.163957e+002,3.734293e+001
1.932000e+001,9.260000e+002,8.803783e+002,8.167115e+002,4.562169e+001
1.934000e+001,8.760000e+002,8.810999e+002,8.170271e+002,-5.099931e+000
1.936000e+001,9.840000e+002,8.818219e+002,8.173426e+002,1.021781e+002
1.938000e+001,9.390000e+002,8.825440e+002,8.176581e+002,5.645598e+001
1.940000e+001,9.260000e+002,8.832663e+002,8.179734e+002,4.273369e+001
1.942000e+001,9.490000e+002,8.839886e+002,8.182886e+002,6.501135e+001
1.944000e+001,9.310000e+002,8.847109e+002,8.186037e+002,4.628905e+001
1.946000e+001,8.720000e+002,8.854331e+002,8.189187e+002,-1.343312e+001
1.948000e+001,9.450000e+002,8.861551e+002,8.192335e+002,5.884493e+001
1.950000e+001,9.290000e+002,8.868767e+002,8.195483e+002,4.212329e+001
1.952000e+001,9.640000e+002,8.875979e+002,8.198630e+002,7.640206e+001
1.954000e+001,8.690000e+002,8.883187e+002,8.201775e+002,-1.931868e+001
1.956000e+001,9.100000e+002,8.890388e+002,8.204920e+002,2.096117e+001
1.958000e+001,9.480000e+002,8.897583e+002,8.208063e+002,5.824170e+001
1.960000e+001,8.820000e+002,8.904770e+002,8.211206e+002,-8.476982e+000
1.962000e+001,9.300000e+002,8.911948e+002,8.214347e+002,3.880520e+001
1.964000e+001,8.830000e+002,8.919116e+002,8.217487e+002,-8.911642e+000
1.966000e+001,9.470000e+002,8.926274e+002,8.220627e+002,5.437257e+001
1.968000e+001,9.180000e+002,8.933421e+002,8.223765e+002,2.465795e+001
1.970000e+001,9.410000e+002,8.940554e+002,8.226902e+002,4.694457e+001
1.972000e+001,9.430000e+002,8.947675e+002,8.230038e+002,4.823253e+001
1.974000e+001,9.620000e+002,8.954781e+002,8.233173e+002,6.652193e+001
1.976000e+001,9.060000e+002,8.961871e+002,8.236306e+002,9.812853e+000
1.978000e+001,9.280000e+002,8.968946e+002,8.239439e+002,3.110539e+001
1.980000e+001,9.080000e+002,8.976004e+002,8.242571e+002,1.039964e+001
1.982000e+001,9.160000e+002,8.983043e+002,8.245701e+002,1.769567e+001
1.984000e+001,9.680000e+002,8.990064e+002,8.248831e+002,6.899359e+001
1.986000e+001,8.930000e+002,8.997065e+002,8.251959e+002,-6.706541e+000
1.988000e+001,9.910000e+002,9.004046e+002,8.255087e+002,9.059537e+001
1.990000e+001,8.810000e+002,9.011006e+002,8.258213e+002,-2.010060e+001
1.992000e+001,9.870000e+002,9.017944e+002,8.261338e+002,8.520563e+001
1.994000e+001,9.220000e+002,9.024859e+002,8.264462e+002,1.951412e+001
1.996000e+001,8.810000e+002,9.031751e+002,8.267585e+002,-2.217505e+001
1.998000e+001,9.290000e+002,9.038618e+002,8.270707e+002,2.513817e+001
2.000000e+001,9.740000e+002,9.045461e+002,8.273828e+002,6.945386e+001
2.002000e+001,9.330000e+002,9.052279e+002,8.276948e+002,2.777207e+001
2.004000e+001,9.150000e+002,9.059072e+002,8.280067e+002,9.092849e+000
2.006000e+001,9.310000e+002,9.065837e+002,8.283185e+002,2.441625e+001
2.008000e+001,9.410000e+002,9.072577e+002,8.286301e+002,3.374231e+001
2.010000e+001,9.190000e+002,9.079289e+002,8.289417e+002,1.107108e+001
2.012000e+001,9.680000e+002,9.085974e+002,8.292531e+002,5.940258e+001
2.014000e+001,9.370000e+002,9.092632e+002,8.295645e+002,2.773684e+001
2.016000e+001,9.310000e+002,9.099261e+002,8.298757e+002,2.107387e+001
2.018000e+001,9.350000e+002,9.105863e+002,8.301868e+002,2.441370e+001
2.020000e+001,9.030000e+002,9.112437e+002,8.304979e+002,-8.243674e+000
2.022000e+001,9.270000e+002,9.118983e+002,8.308088e+002,1.510175e+001
2.024000e+001,9.210000e+002,9.125500e+002,8.311196e+002,8.449958e+000
2.026000e+001,9.280000e+002,9.131991e+002,8.314303e+002,1.480094e+001
2.028000e+001,1.004000e+003,9.138453e+002,8.317409e+002,9.015466e+001
2.030000e+001,9.570000e+002,9.144889e+002,8.320514e+002,4.251110e+001
2.032000e+001,9.640000e+002,9.151298e+002,8.323617e+002,4.887020e+001
2.034000e+001,9.300000e+002,9.157681e+002,8.326720e+002,1.423191e+001
2.036000e+001,9.390000e+002,9.164038e+002,8.329822e+002,2.259618e+001
2.038000e+001,1.020000e+003,9.170371e+002,8.332922e+002,1.029629e+002
2.040000e+001,9.640000e+002,9.176679e+002,8.336022e+002,4.633207e+001
2.042000e+001,9.670000e+002,9.182965e+002,8.339120e+002,4.870351e+001
2.044000e+001,9.360000e+002,9.189229e+002,8.342217e+002,1.707715e+001
2.046000e+001,9.190000e+002,9.195471e+002,8.345314e+002,-5.471351e-001
2.048000e+001,1.012000e+003,9.201695e+002,8.348409e+002,9.183053e+001
2.050000e+001,1.010000e+003,9.207900e+002,8.351503e+002,8.921001e+001
2.052000e+001,9.500000e+002,9.214089e+002,8.354596e+002,2.859113e+001
2.054000e+001,9.990000e+002,9.220262e+002,8.357688e+002,7.697375e+001
2.056000e+001,9.350000e+002,9.226423e+002,8.360779e+002,1.235767e+001
2.058000e+001,9.400000e+002,9.232573e+002,8.363869e+002,1.674271e+001
2.060000e+001,9.150000e+002,9.238713e+002,8.366957e+002,-8.871345e+000
2.062000e+001,9.480000e+002,9.244847e+002,8.370045e+002,2.351528e+001
2.064000e+001,9.380000e+002,9.250976e+002,8.373132e+002,1.290236e+001
2.066000e+001,8.980000e+002,9.257104e+002,8.376217e+002,-2.771037e+001
2.068000e+001,9.360000e+002,9.263232e+002,8.379302e+002,9.676837e+000
2.070000e+001,9.710000e+002,9.269363e+002,8.382385e+002,4.406369e+001
2.072000e+001,9.390000e+002,9.275501e+002,8.385467e+002,1.144990e+001
2.074000e+001,9.370000e+002,9.281648e+002,8.388549e+002,8.835152e+000
2.076000e+001,9.410000e+002,9.287809e+002,8.391629e+002,1.221912e+001
2.078000e+001,9.340000e+002,9.293986e+002,8.394708e+002,4.601449e+000
2.080000e+001,1.048000e+003,9.300182e+002,8.397786e+002,1.179818e+002
2.082000e+001,9.120000e+002,9.306402e+002,8.400863e+002,-1.864023e+001
2.084000e+001,9.660000e+002,9.312650e+002,8.403939e+002,3.473498e+001
2.086000e+001,9.210000e+002,9.318930e+002,8.407014e+002,-1.089297e+001
2.088000e+001,9.570000e+002,9.325245e+002,8.410087e+002,2.447548e+001
2.090000e+001,9.880000e+002,9.331601e+002,8.413160e+002,5.483989e+001
2.092000e+001,9.910000e+002,9.338002e+002,8.416231e+002,5.719980e+001
2.094000e+001,9.180000e+002,9.344453e+002,8.419302e+002,-1.644525e+001
2.096000e+001,9.610000e+002,9.350958e+002,8.422371e+002,2.590423e+001
2.098000e+001,9.410000e+002,9.357523e+002,8.425440e+002,5.247739e+000
2.100000e+001,9.880000e+002,9.364152e+002,8.428507e+002,5.158476e+001
2.102000e+001,9.970000e+002,9.370853e+002,8.431573e+002,5.991474e+001
2.104000e+001,9.750000e+002,9.377629e+002,8.434638e+002,3.723714e+001
2.106000e+001,9.520000e+002,9.384486e+002,8.437703e+002,1.355138e+001
2.108000e+001,9.610000e+002,9.391431e+002,8.440766e+002,2.185687e+001
2.110000e+001,1.013000e+003,9.398470e+002,8.443827e+002,7.315302e+001
2.112000e+001,9.610000e+002,9.405608e+002,8.446888e+002,2.043922e+001
2.114000e+001,9.470000e+002,9.412852e+002,8.449948e+002,5.714841e+000
2.116000e+001,9.490000e+002,9.420208e+002,8.453007e+002,6.979237e+000
2.118000e+001,9.520000e+002,9.427682e+002,8.456064e+002,9.231759e+000
2.120000e+001,9.780000e+002,9.435283e+002,8.459121e+002,3.447175e+001
2.122000e+001,9.360000e+002,9.443015e+002,8.462176e+002,-8.301480e+000
2.124000e+001,9.440000e+002,9.450886e+002,8.465231e+002,-1.088600e+000
2.126000e+001,9.790000e+002,9.458903e+002,8.468284e+002,3.310969e+001
2.128000e+001,9.300000e+002,9.467073e+002,8.471337e+002,-1.670731e+001
2.130000e+001,9.700000e+002,9.475403e+002,8.474388e+002,2.245970e+001
2.132000e+001,9.900000e+002,9.483900e+002,8.477438e+002,4.160999e+001
2.134000e+001,9.730000e+002,9.492572e+002,8.480487e+002,2.374285e+001
2.136000e+001,9.320000e+002,9.501424e+002,8.483535e+002,-1.814245e+001
2.138000e+001,9.380000e+002,9.510466e+002,8.486582e+002,-1.304662e+001
2.140000e+001,9.310000e+002,9.519704e+002,8.489628e+002,-2.097040e+001
2.142000e+001,9.030000e+002,9.529145e+002,8.492672e+002,-4.991451e+001
2.144000e+001,9.680000e+002,9.538797e+002,8.495716e+002,1.412033e+001
2.146000e+001,9.460000e+002,9.548666e+002,8.498759e+002,-8.866601e+000
2.148000e+001,9.790000e+002,9.558760e+002,8.501800e+002,2.312398e+001
2.150000e+001,1.038000e+003,9.569086e+002,8.504841e+002,8.109138e+001
2.152000e+001,1.008000e+003,9.579651e+002,8.507880e+002,5.003490e+001
2.154000e+001,9.640000e+002,9.590462e+002,8.510918e+002,4.953849e+000
2.156000e+001,9.870000e+002,9.601524e+002,8.513956e+002,2.684757e+001
2.158000e+001,1.015000e+003,9.612846e+002,8.516992e+002,5.371539e+001
2.160000e+001,1.013000e+003,9.624433e+002,8.520027e+002,5.055670e+001
2.162000e+001,9.580000e+002,9.636291e+002,8.523061e+002,-5.629124e+000
2.164000e+001,1.011000e+003,9.648427e+002,8.526094e+002,4.615733e+001
2.166000e+001,9.570000e+002,9.660845e+002,8.529126e+002,-9.084512e+000
2.168000e+001,8.950000e+002,9.673552e+002,8.532157e+002,-7.235517e+001
2.170000e+001,9.940000e+002,9.686552e+002,8.535186e+002,2.534484e+001
2.172000e+001,9.600000e+002,9.699849e+002,8.538215e+002,-9.984935e+000
2.174000e+001,9.640000e+002,9.713449e+002,8.541243e+002,-7.344937e+000
2.176000e+001,9.830000e+002,9.727356e+002,8.544269e+002,1.026445e+001
2.178000e+001,1.039000e+003,9.741571e+002,8.547295e+002,6.484287e+001
2.180000e+001,9.160000e+002,9.756100e+002,8.550319e+002,-5.960997e+001
2.182000e+001,9.110000e+002,9.770943e+002,8.553342e+002,-6.609432e+001
2.184000e+001,9.540000e+002,9.786104e+002,8.556365e+002,-2.461038e+001
2.186000e+001,1.020000e+003,9.801583e+002,8.559386e+002,3.984172e+001
2.188000e+001,9.710000e+002,9.817381e+002,8.562406e+002,-1.073811e+001
2.190000e+001,1.011000e+003,9.833499e+002,8.565425e+002,2.765011e+001
2.192000e+001,9.940000e+002,9.849936e+002,8.568443e+002,9.006437e+000
2.194000e+001,1.000000e+003,9.866690e+002,8.571460e+002,1.333099e+001
2.196000e+001,9.920000e+002,9.883760e+002,8.574475e+002,3.623964e+000
2.198000e+001,9.710000e+002,9.901144e+002,8.577490e+002,-1.911437e+001
2.200000e+001,9.650000e+002,9.918837e+002,8.580504e+002,-2.688368e+001
2.202000e+001,1.030000e+003,9.936835e+002,8.583516e+002,3.631649e+001
2.204000e+001,1.031000e+003,9.955133e+002,8.586528e+002,3.548666e+001
2.206000e+001,9.850000e+002,9.973726e+002,8.589538e+002,-1.237258e+001
2.208000e+001,9.770000e+002,9.992605e+002,8.592548e+002,-2.226052e+001
2.210000e+001,1.049000e+003,1.001176e+003,8.595556e+002,4.782363e+001
2.212000e+001,1.002000e+003,1.003119e+003,8.598563e+002,-1.119227e+000
2.214000e+001,1.020000e+003,1.005088e+003,8.601569e+002,1.491190e+001
2.216000e+001,1.014000e+003,1.007082e+003,8.604574e+002,6.918097e+000
2.218000e+001,1.010000e+003,1.009099e+003,8.607578e+002,9.005709e-001
2.220000e+001,9.740000e+002,1.011139e+003,8.610581e+002,-3.713938e+001
2.222000e+001,1.005000e+003,1.013200e+003,8.613583e+002,-8.200333e+000
2.224000e+001,1.009000e+003,1.015281e+003,8.616584e+002,-6.280780e+000
2.226000e+001,9.690000e+002,1.017379e+003,8.619584e+002,-4.837909e+001
2.228000e+001,9.900000e+002,1.019494e+003,8.622582e+002,-2.949353e+001
2.230000e+001,1.012000e+003,1.021622e+003,8.625580e+002,-9.622243e+000
2.232000e+001,9.610000e+002,1.023763e+003,8.628576e+002,-6.276329e+001
2.234000e+001,1.013000e+003,1.025915e+003,8.631572e+002,-1.291460e+001
2.236000e+001,9.880000e+002,1.028074e+003,8.634566e+002,-4.007400e+001
2.238000e+001,1.029000e+003,1.030239e+003,8.637559e+002,-1.239238e+000
2.240000e+001,9.980000e+002,1.032408e+003,8.640551e+002,-3.440793e+001
2.242000e+001,1.000000e+003,1.034578e+003,8.643543e+002,-3.457761e+001
2.244000e+001,9.790000e+002,1.036746e+003,8.646533e+002,-5.774570e+001
2.246000e+001,9.840000e+002,1.038910e+003,8.649522e+002,-5.490957e+001
2.248000e+001,1.057000e+003,1.041066e+003,8.652509e+002,1.593355e+001
2.250000e+001,9.750000e+002,1.043214e+003,8.655496e+002,-6.821355e+001
2.252000e+001,9.530000e+002,1.045348e+003,8.658482e+002,-9.234795e+001
2.254000e+001,9.650000e+002,1.047467e+003,8.661467e+002,-8.246669e+001
2.256000e+001,9.890000e+002,1.049567e+003,8.664450e+002,-6.056677e+001
2.258000e+001,9.660000e+002,1.051645e+003,8.667433e+002,-8.564508e+001
2.260000e+001,9.960000e+002,1.053699e+003,8.670414e+002,-5.769853e+001
